Date,Method,Window,Mode,Hub_ticker,Hub_degree,Hub_tied,Hub_sector,N_nodes,Is_dominant_hub
2021-09-30,spearman,240,,GFINBURO.MX,8,False,Financial,35,True
2021-10-01,spearman,240,,GFNORTEO.MX,6,True,Financial,35,False
2021-10-04,spearman,240,,GFINBURO.MX,7,False,Financial,35,True
2021-10-05,spearman,240,,GFINBURO.MX,7,False,Financial,35,True
2021-10-06,spearman,240,,GFINBURO.MX,7,False,Financial,35,True
2021-10-07,spearman,240,,GFINBURO.MX,7,False,Financial,35,True
2021-10-08,spearman,240,,GFINBURO.MX,7,False,Financial,35,True
2021-10-11,spearman,240,,GFINBURO.MX,6,False,Financial,35,True
2021-10-12,spearman,240,,GFINBURO.MX,6,False,Financial,35,True
2021-10-13,spearman,240,,GFNORTEO.MX,6,True,Financial,35,False
2021-10-14,spearman,240,,GFINBURO.MX,7,False,Financial,35,True
2021-10-15,spearman,240,,GFINBURO.MX,7,False,Financial,35,True
2021-10-18,spearman,240,,GFNORTEO.MX,7,False,Financial,35,False
2021-10-19,spearman,240,,GFNORTEO.MX,7,False,Financial,35,False
2021-10-20,spearman,240,,GFNORTEO.MX,7,False,Financial,35,False
2021-10-21,spearman,240,,GFNORTEO.MX,7,True,Financial,35,False
2021-10-22,spearman,240,,GFNORTEO.MX,7,True,Financial,35,False
2021-10-25,spearman,240,,GFNORTEO.MX,7,True,Financial,35,False
2021-10-26,spearman,240,,GFNORTEO.MX,8,False,Financial,35,False
2021-10-27,spearman,240,,GFNORTEO.MX,8,False,Financial,35,False
2021-10-28,spearman,240,,GFINBURO.MX,9,False,Financial,35,True
2021-10-29,spearman,240,,GFNORTEO.MX,8,True,Financial,35,False
2021-11-01,spearman,240,,GFINBURO.MX,7,False,Financial,35,True
2021-11-03,spearman,240,,GFINBURO.MX,7,False,Financial,35,True
2021-11-04,spearman,240,,GFINBURO.MX,7,False,Financial,35,True
2021-11-05,spearman,240,,GFINBURO.MX,7,False,Financial,35,True
2021-11-08,spearman,240,,GFINBURO.MX,8,False,Financial,35,True
2021-11-09,spearman,240,,GFINBURO.MX,7,False,Financial,35,True
2021-11-10,spearman,240,,GFINBURO.MX,7,False,Financial,35,True
2021-11-11,spearman,240,,GFINBURO.MX,8,False,Financial,35,True
2021-11-12,spearman,240,,GFINBURO.MX,7,False,Financial,35,True
2021-11-16,spearman,240,,TLEVISACPO.MX,8,False,Telecom,35,False
2021-11-17,spearman,240,,GFINBURO.MX,8,False,Financial,35,True
2021-11-18,spearman,240,,GFINBURO.MX,8,False,Financial,35,True
2021-11-19,spearman,240,,GFINBURO.MX,8,False,Financial,35,True
2021-11-22,spearman,240,,GFINBURO.MX,8,False,Financial,35,True
2021-11-23,spearman,240,,GFINBURO.MX,8,False,Financial,35,True
2021-11-24,spearman,240,,GFINBURO.MX,8,False,Financial,35,True
2021-11-25,spearman,240,,GFINBURO.MX,8,False,Financial,35,True
2021-11-26,spearman,240,,GFINBURO.MX,8,False,Financial,35,True
2021-11-29,spearman,240,,GFINBURO.MX,8,False,Financial,35,True
2021-11-30,spearman,240,,GFINBURO.MX,9,False,Financial,35,True
2021-12-01,spearman,240,,GFINBURO.MX,10,False,Financial,35,True
2021-12-02,spearman,240,,GFINBURO.MX,10,False,Financial,35,True
2021-12-03,spearman,240,,GFINBURO.MX,10,False,Financial,35,True
2021-12-06,spearman,240,,GFINBURO.MX,8,False,Financial,35,True
2021-12-07,spearman,240,,GFINBURO.MX,8,False,Financial,35,True
2021-12-08,spearman,240,,GFINBURO.MX,8,False,Financial,35,True
2021-12-09,spearman,240,,GFINBURO.MX,8,False,Financial,35,True
2021-12-10,spearman,240,,GFINBURO.MX,7,False,Financial,35,True
2021-12-13,spearman,240,,GFINBURO.MX,7,False,Financial,35,True
2021-12-14,spearman,240,,GFINBURO.MX,6,False,Financial,35,True
2021-12-15,spearman,240,,GFINBURO.MX,7,False,Financial,35,True
2021-12-16,spearman,240,,ORBIA.MX,5,True,Materials,35,False
2021-12-17,spearman,240,,GFINBURO.MX,6,False,Financial,35,True
2021-12-20,spearman,240,,GFINBURO.MX,5,False,Financial,35,True
2021-12-21,spearman,240,,GFINBURO.MX,6,False,Financial,35,True
2021-12-22,spearman,240,,GFINBURO.MX,8,False,Financial,35,True
2021-12-23,spearman,240,,GFINBURO.MX,8,False,Financial,35,True
2021-12-24,spearman,240,,GFINBURO.MX,8,False,Financial,35,True
2021-12-27,spearman,240,,GFINBURO.MX,8,False,Financial,35,True
2021-12-28,spearman,240,,GFINBURO.MX,9,False,Financial,35,True
2021-12-29,spearman,240,,GFINBURO.MX,9,False,Financial,35,True
2021-12-30,spearman,240,,GFINBURO.MX,7,False,Financial,35,True
2021-12-31,spearman,240,,GFINBURO.MX,6,False,Financial,35,True
2022-01-03,spearman,240,,GFINBURO.MX,7,False,Financial,35,True
2022-01-04,spearman,240,,GFINBURO.MX,7,False,Financial,35,True
2022-01-05,spearman,240,,GFINBURO.MX,7,False,Financial,35,True
