Date,NTL,CI_low,CI_high
2017-09-18,1.1911354612259477,1.1911354612259477,1.1911354612259477
2017-09-19,1.1909372750001006,1.1897241011891808,1.1922503092522303
2017-09-20,1.1915823317226992,1.1893211473609104,1.1928306156179815
2017-09-21,1.1917195292897913,1.1888131720219752,1.1931078283282024
2017-09-22,1.192093589458356,1.1884101632844226,1.193593159111083
2017-09-25,1.1921569467108852,1.1881141359751057,1.1940271314095507
2017-09-26,1.1924882156647318,1.187654125356605,1.194268225050621
2017-09-27,1.1930047185837254,1.1872704084862071,1.1946180951164518
2017-09-28,1.1932454774187324,1.186915570285988,1.1948234907365451
2017-09-29,1.192630124580545,1.1864076548013542,1.195123540153768
2017-10-02,1.192285465779444,1.186144016638944,1.1955722732547982
2017-10-03,1.1934100841843887,1.1856972222673423,1.1957823175988391
2017-10-04,1.193965666778868,1.1853310011952218,1.1962764508783728
2017-10-05,1.1939127547013089,1.1852016219339565,1.1963654068468157
2017-10-06,1.1941955807019327,1.1849010169832468,1.1963811723025608
2017-10-09,1.1940579546178458,1.1843490771384089,1.1966510128598598
2017-10-10,1.1943685134622422,1.1841070332822303,1.1968176098639278
2017-10-11,1.1943765923795315,1.1839698616374672,1.1970022382515515
2017-10-12,1.1934574390322903,1.1836795936197446,1.1970851414053585
2017-10-13,1.194477365586211,1.183138256965984,1.1972387954936268
2017-10-16,1.1940082386380322,1.1830845880118512,1.1974328521422855
2017-10-17,1.1937592244514375,1.1829030778546803,1.1976060181831116
2017-10-18,1.1946508676093237,1.1827427683359202,1.197963512094016
2017-10-19,1.194971591935599,1.1825646588010277,1.198152253766378
2017-10-20,1.1945420516671488,1.1825032036070835,1.1984950118635564
2017-10-23,1.195455863874041,1.182404416553752,1.1988378912755078
2017-10-24,1.1950867958791367,1.1822153142851186,1.1989773926152707
2017-10-25,1.1949881083461522,1.181953055931847,1.1990445020960498
2017-10-26,1.195601497168909,1.181951230516677,1.1991089529340413
2017-10-27,1.1950887384195468,1.1816431405312475,1.1992515626413938
2017-10-30,1.1955105987203845,1.1813711385154946,1.1991978462480497
2017-10-31,1.1957398109279516,1.1812906244767325,1.199480994604793
2017-11-01,1.1952144342612336,1.1813111080467738,1.1997536086918845
2017-11-03,1.194672464206161,1.180924008135964,1.1997198402906344
2017-11-06,1.1938613660837183,1.180511412269594,1.1997919026002328
2017-11-07,1.193466009962938,1.1806380320652385,1.2000730071406867
2017-11-08,1.1950964675299653,1.1804310694646027,1.200060411761932
2017-11-09,1.1958701201402506,1.1803294136376978,1.200319964158955
2017-11-10,1.1942582490084213,1.1798878572006477,1.2005581839358324
2017-11-13,1.1948809753017435,1.1798218574102457,1.2008350837760207
2017-11-14,1.19511814190808,1.1796473658586557,1.2007917490443212
2017-11-15,1.19501356110305,1.1793453968889092,1.2008338663383427
2017-11-16,1.195299213245878,1.179291590586932,1.2011957777514286
2017-11-17,1.1950775192454675,1.17911326211249,1.2013782154068027
2017-11-21,1.1951633495211826,1.1791847251752252,1.2013124994899311
2017-11-22,1.1955174972650526,1.1789236272490509,1.2013844196858674
2017-11-23,1.1961931849721479,1.1786597095179792,1.2013998793512464
2017-11-24,1.1960413801495136,1.1786924113210957,1.2016396139215297
2017-11-27,1.1966704997925384,1.1782898925904182,1.2019827011420616
2017-11-28,1.1973971383509143,1.1778919583423595,1.2020903771377505
2017-11-29,1.1972545754673642,1.1775808566462114,1.2019992985119528
2017-11-30,1.1986417716742057,1.177327388498879,1.202221217797554
2017-12-01,1.1987539310055877,1.1773178806432965,1.2025144969853905
2017-12-04,1.1991799374207892,1.1772486615993771,1.2025601690075738
2017-12-05,1.1990295229582417,1.1768992873657236,1.2025536570464392
2017-12-06,1.1981512708300381,1.1770301910165126,1.2027036669481865
