Date,NTL,CI_low,CI_high
2017-04-18,0.7383348263769927,0.7383348263769927,0.7383348263769927
2017-04-19,0.7380689721330719,0.7374996228383583,0.739129647999868
2017-04-20,0.7377559226200514,0.7372468946830888,0.7394282956730845
2017-04-21,0.7377961266140537,0.7370231897787939,0.7396370612356379
2017-04-24,0.7371032831099554,0.7369334675025316,0.7397639341394207
2017-04-25,0.7365139513052994,0.7368074004795004,0.7399803921957265
2017-04-26,0.7366418791298361,0.7365533638994697,0.7401294925888715
2017-04-27,0.7373944289600673,0.7363877829793745,0.7403991838978635
2017-04-28,0.7377849225739445,0.7363037065433177,0.7405149591429723
2017-05-02,0.737837265767668,0.736180827469505,0.7405307079553546
2017-05-03,0.7376043763448407,0.735966320308644,0.7406887976002612
2017-05-04,0.7385061623560117,0.7357238311173584,0.740996943257789
2017-05-05,0.7373931422382014,0.7356550134952461,0.7409975631798537
2017-05-08,0.737656386485597,0.7355434969964632,0.7411756911315809
2017-05-09,0.7377070760309185,0.7354436576124058,0.7413057608832128
2017-05-10,0.7377732061290947,0.7353550521172244,0.7412608904721485
2017-05-11,0.7385538024969288,0.7352256243912876,0.741288866183323
2017-05-12,0.7380877123239211,0.7353341052376052,0.7414625771645608
2017-05-15,0.7379527759910305,0.7352737014411568,0.7416007065311365
2017-05-16,0.7383572396272171,0.7351615657613741,0.7416875895004401
2017-05-17,0.7373688342150977,0.7350947574297684,0.7418902114474994
2017-05-18,0.7370273435342389,0.7350501158460648,0.7419904453353681
2017-05-19,0.7364599191222317,0.734949896690414,0.7420238876180625
2017-05-22,0.7370641919589451,0.7348312286729372,0.7420869873382069
2017-05-23,0.7378666463536812,0.7347487511837945,0.7421876061647721
2017-05-24,0.7379902708747011,0.7346323475177096,0.7422370513184181
2017-05-25,0.7381616062655896,0.7344931563993176,0.7423783374429754
2017-05-26,0.7380978902368115,0.7344279774936385,0.7425255765627503
2017-05-29,0.7380798713765736,0.7342196913794333,0.7424957756946315
2017-05-30,0.7377537824626224,0.7343277043704552,0.7425881160192974
2017-05-31,0.7373804322598938,0.7341333217612803,0.7427284578535086
2017-06-01,0.7379249735937892,0.7341067528594901,0.7426357396854083
2017-06-02,0.7383587378881676,0.7341267700762026,0.7426915875451565
2017-06-05,0.7378104048081022,0.7340478257969828,0.7427586392149553
2017-06-06,0.7382555883204103,0.7339556399084362,0.7428861392074295
2017-06-07,0.7377688938560986,0.7338669987065005,0.7429898890925222
2017-06-08,0.7380990235003009,0.7338422383248887,0.7430467873059453
2017-06-09,0.7383703375174917,0.7337168051510841,0.7432045445782194
2017-06-12,0.738923985637804,0.7337721493646382,0.7431073942075426
2017-06-13,0.7391870732437327,0.733607474630475,0.7431496024327425
2017-06-14,0.7390824614083733,0.7335411484637149,0.7432575732245685
2017-06-15,0.7389757685877402,0.73347585844306,0.74326737294023
2017-06-16,0.7391403681430804,0.7334255729013932,0.7433983702681716
2017-06-19,0.738790494636433,0.733445855639761,0.7434805949346444
2017-06-20,0.7393344071096514,0.7332516128036275,0.743438692499509
2017-06-21,0.7392651559571317,0.7330710546454454,0.7435982795967986
2017-06-22,0.7391113198390792,0.733054817108866,0.7435748934477359
2017-06-23,0.7391094445964015,0.7330947630920973,0.7436488632886166
2017-06-26,0.7390495834201918,0.7329963772161616,0.7437127371583133
2017-06-27,0.7392054473631466,0.732833690320497,0.7437687324053831
2017-06-28,0.7389253823661113,0.7328270859088742,0.7437453263912177
2017-06-29,0.7385287847447939,0.7327131184136442,0.7438412650719959
2017-06-30,0.7386845300386441,0.7326810911197373,0.7439321238574801
2017-07-03,0.7388515460846694,0.7325244851823465,0.7440256370174063
2017-07-04,0.7383420789658951,0.7323766102369647,0.744147718398186
2017-07-05,0.7386901616948638,0.7324633753083161,0.7441059912821836
2017-07-06,0.7384262037188544,0.7323601597214251,0.7441925986696536
2017-07-07,0.7388705189312406,0.7322479046955471,0.7442878413405924
2017-07-10,0.739046995654401,0.7322344019491883,0.744238057979321
2017-07-11,0.7389339139146798,0.7321148389382989,0.7442441866946753
2017-07-12,0.7389887444620787,0.7320010264959419,0.7443790428665165
2017-07-13,0.7393815042288371,0.7321069979985104,0.744638531201634
2017-07-14,0.7394482786806571,0.7319531411870156,0.7444334415465246
2017-07-17,0.7390035193668004,0.7319127566532462,0.7445469379334585
2017-07-18,0.7387139760289071,0.7319342063460297,0.744678032812997
2017-07-19,0.7393199302539936,0.731908988479174,0.7445523592792349
2017-07-20,0.738816114089195,0.7318670593520856,0.7446253486214275
2017-07-21,0.7388498932682229,0.7317427079993547,0.7446049952603572
2017-07-24,0.7388069630598629,0.7316175766982805,0.744772401956906
2017-07-25,0.7388143242785907,0.7315932991846177,0.7446951880482576
2017-07-26,0.7387953681870345,0.7316898109921297,0.7446698250568015
2017-07-27,0.7387942353222483,0.7317502472411419,0.744828269076357
2017-07-28,0.7386988585074242,0.731682575727013,0.7448638428484026
2017-07-31,0.7383015872495721,0.7315569254479223,0.7448902920926969
2017-08-01,0.7384727192676772,0.7316262991800588,0.7449635260284674
2017-08-02,0.7385810247395894,0.7316807134752673,0.7450462840988132
2017-08-03,0.7385073815391483,0.7316060982036212,0.7451324126443957
2017-08-04,0.7383857870711406,0.7314697449668057,0.7451765393033722
2017-08-07,0.7381456337082208,0.7313183178009264,0.7450951249845081
2017-08-08,0.7385914439209257,0.7311894581964259,0.7451052429749714
2017-08-09,0.738984995555318,0.7312256572552969,0.745146216719696
2017-08-10,0.738939032773615,0.7312290676061616,0.7451882506622391
2017-08-11,0.7387061793183127,0.731299819738689,0.7451571830774101
2017-08-14,0.7387457509192368,0.7314051481186696,0.7451887138969221
2017-08-15,0.7384191025250938,0.7312265356944393,0.745281769253148
2017-08-16,0.7381051489510413,0.7311381756230845,0.745338141500882
2017-08-17,0.7385864701906034,0.7311824505630555,0.7454391205649507
2017-08-18,0.7382440458032726,0.7311028384329624,0.7456417246441727
2017-08-21,0.7380957899470854,0.7310997741958617,0.7457444653686932
2017-08-22,0.7389771044869488,0.7309354320440556,0.745710730845225
2017-08-23,0.7385187873590331,0.7309139619213963,0.7457974115715007
2017-08-24,0.738576671171841,0.7308614171568096,0.7458895975286389
2017-08-25,0.7381276901370838,0.730919715302866,0.7459727392608692
2017-08-28,0.7390331378010166,0.7307049922406212,0.7458477324213468
2017-08-29,0.7388695921388657,0.730677657333598,0.7459781309486023
2017-08-30,0.7396411499760607,0.7304929704257265,0.7459761065819822
2017-08-31,0.7390760951076656,0.730484959621441,0.7459935999817726
2017-09-01,0.7398333267161776,0.7305167162983485,0.7460913219320554
2017-09-04,0.7397248411401869,0.7304731880745201,0.7461534542924075
2017-09-05,0.7396198097303456,0.7305018873960077,0.7461897058743392
2017-09-06,0.7396146394351979,0.7304521821035387,0.7462188058506934
2017-09-07,0.7399001925507619,0.7303749787962039,0.7462691787532547
2017-09-08,0.7392919276195171,0.7302286963210297,0.7461944872803258
2017-09-11,0.7394184691110407,0.7303279659439468,0.7462566830530036
2017-09-12,0.739372909539931,0.7301890749073713,0.7462413264604234
2017-09-13,0.7390478193986522,0.7298933557251841,0.7462545820012696
2017-09-14,0.7391525528196914,0.729953591933627,0.7463471388256904
2017-09-15,0.7389828431576448,0.7298002787264005,0.7464069630605515
2017-09-18,0.7389678280723981,0.7299816713868836,0.7464689706706837
2017-09-19,0.7390878195814737,0.7299452581747239,0.7464920524912081
2017-09-20,0.7386006362301136,0.7299265089573526,0.7465428717851239
2017-09-21,0.7392149954648926,0.7297727635062068,0.7466065195106719
2017-09-22,0.7396031619133062,0.7298662457970134,0.7465164633038486
2017-09-25,0.7403952832020246,0.7297902373837439,0.7466348935220619
2017-09-26,0.7407690635614824,0.7295958210038107,0.7464682011920786
2017-09-27,0.740446392740731,0.7297922023143399,0.7465764172546084
2017-09-28,0.741157138017189,0.7297837166646776,0.7467329720531717
2017-09-29,0.7409474017817262,0.7297013658779028,0.7467686620405706
2017-10-02,0.7414484303468136,0.7295819434982077,0.7466554336732902
2017-10-03,0.7420626086917258,0.729432640731762,0.7468653880684729
2017-10-04,0.7419456805485026,0.7294379825875216,0.7468209032291114
2017-10-05,0.7412667596723095,0.7292059409984399,0.746759713204771
