Date,NTL,CI_low,CI_high
2016-06-08,1.1486152843682813,1.1486152843682813,1.1486152843682813
2016-06-09,1.1472639041514432,1.144210404029591,1.1530260283171374
2016-06-10,1.1460044972423886,1.1421068679339188,1.1556923136291826
2016-06-13,1.1477930741627365,1.1402675223148022,1.1573511592650916
2016-06-14,1.1464186816093114,1.1389113762030587,1.159902412388813
2016-06-15,1.1467045053044573,1.136952739026337,1.160549568701884
2016-06-16,1.148158619360893,1.1358276118905801,1.161865757179263
2016-06-17,1.1478283651887549,1.1350107967225966,1.163379387271656
2016-06-20,1.1468326797284694,1.133562557171004,1.1647965969131846
2016-06-21,1.1465784356807343,1.131723874885041,1.1660620770509904
2016-06-22,1.1450565537342317,1.13039386595303,1.1665390806164808
2016-06-23,1.1426164071270037,1.1291632953978648,1.168965618102078
2016-06-24,1.1342442341248622,1.128315613939326,1.171139403525773
2016-06-27,1.1325211431466087,1.1275570912916777,1.1719981074314547
2016-06-28,1.132120092821158,1.1257328625390666,1.1730633201694218
2016-06-29,1.1363809813113122,1.1249794511433713,1.1736421791992064
2016-06-30,1.134230868456581,1.122551380819136,1.1756871993012776
2016-07-01,1.132667083473095,1.121688384498881,1.1780702561283183
2016-07-04,1.1309573624302889,1.1207033261987362,1.1786422185960816
2016-07-05,1.126940902022843,1.1179700382389932,1.17993568268561
2016-07-06,1.1254226674774859,1.115550736412215,1.1801452426353392
2016-07-07,1.125862501793255,1.1094328091469086,1.1823416849597257
2016-07-08,1.1256742350637068,1.1050454691408544,1.1849430424064538
2016-07-11,1.123654814885391,1.1012296397073063,1.1848884225449607
2016-07-12,1.1241949755134204,1.0977048003119314,1.1866284730378567
2016-07-13,1.136995804203433,1.0922937123124836,1.18875805429164
2016-07-14,1.1385304476871603,1.0919934354918286,1.1912892222842646
2016-07-15,1.1367132861550722,1.0924869420471788,1.1914822202869637
2016-07-18,1.1373328276344103,1.0914048711859445,1.1934123150295661
2016-07-19,1.1363779110222239,1.0902578008434054,1.195380227456585
2016-07-20,1.1354551371805677,1.0873995719331373,1.1953093131982293
2016-07-21,1.1501986813274572,1.0870776645717466,1.1994084341541227
2016-07-22,1.1485545332094216,1.0842107727177432,1.2019545330274428
2016-07-25,1.1463211061760576,1.083416728384469,1.2026142154954338
2016-07-26,1.1477558107468129,1.0817415710659875,1.2052706421401076
2016-07-27,1.1504501903700777,1.0807512410961422,1.2078892125001808
2016-07-28,1.151440676863501,1.079743903320186,1.2083412348522324
2016-07-29,1.150571609955375,1.0784212377287492,1.2110533986183032
2016-08-01,1.1500496854012363,1.0796982206567691,1.211064791354627
2016-08-02,1.1534994531138962,1.0781803617289203,1.2124462093467636
2016-08-03,1.152282472024576,1.0794005672945501,1.2137940452376434
2016-08-04,1.155686413001178,1.0781052713874901,1.2142639746049866
2016-08-05,1.1543651809854598,1.0767927655048315,1.2141810856392878
2016-08-08,1.1588818187388934,1.0760721413249434,1.2156629698879904
2016-08-09,1.1600852616787434,1.0734190019099779,1.21651592833214
2016-08-10,1.1594389266638625,1.0723523655178135,1.217378934651284
2016-08-11,1.157676445993768,1.0720860800996324,1.2187664630535269
2016-08-12,1.158991485126336,1.0704178553886903,1.221009962118493
2016-08-15,1.1596041977167615,1.0700380306154142,1.2215631818847104
2016-08-16,1.1572051807142563,1.0682529750551126,1.2235317035880429
2016-08-17,1.1592498796455988,1.0662016839411448,1.2228805484941574
2016-08-18,1.158732813982579,1.0641301658334554,1.2249917982865497
2016-08-19,1.1586458940792888,1.0637265732231291,1.2256330707384178
2016-08-22,1.159611219419261,1.062688064096659,1.225393155158817
2016-08-23,1.1552247678678658,1.0615297016954417,1.22606375748948
2016-08-24,1.1531609960054676,1.0602896706422762,1.2257512007662155
2016-08-25,1.1539085095435986,1.058968392547275,1.2257170961118162
2016-08-26,1.1526404564567607,1.0590544115326583,1.2279091269048006
2016-08-29,1.148409778676124,1.0583533631256317,1.2270483012764852
2016-08-30,1.149094097354697,1.0572528780282644,1.2269793706898844
2016-08-31,1.1494678725332812,1.0564720242052326,1.2274537839209305
2016-09-01,1.1489157443537334,1.0543206986744158,1.2271836994135363
2016-09-02,1.1488647441760393,1.054311062075671,1.2288158913600014
2016-09-05,1.150256938773135,1.0520373272647088,1.2287013644098201
2016-09-06,1.1522727154216166,1.0521045526053536,1.2303531773288907
2016-09-07,1.1481168279727072,1.0526400967482867,1.23061290780551
2016-09-08,1.147067201923039,1.0525546562105088,1.230574141950258
2016-09-09,1.135698331983596,1.0520655914625912,1.2297831182928307
2016-09-12,1.1326835786379406,1.052415171930922,1.2308259425347627
2016-09-13,1.134011874294055,1.0529266548531706,1.231472612406299
2016-09-14,1.1290783129089883,1.0527555029541544,1.2313053382233232
2016-09-15,1.1296625336599315,1.0519564445381935,1.232208279212138
2016-09-19,1.1284875834267893,1.052368523834629,1.2331022702883503
2016-09-20,1.129541438698133,1.0507299409717936,1.233274961220302
2016-09-21,1.1310058597145265,1.0481276895178981,1.2336149148368867
2016-09-22,1.1266987973972367,1.046792181966523,1.233623702934248
2016-09-23,1.12549077348798,1.047294988455975,1.2336663159082355
2016-09-26,1.1226619540035783,1.046025592037586,1.234019012606791
2016-09-27,1.1168236296914618,1.0493374807120843,1.2346718047761374
2016-09-28,1.1148557446362444,1.0493966944049324,1.2339271178749343
2016-09-29,1.1129676443502154,1.0489899050370426,1.2350942164404897
2016-09-30,1.113438896676666,1.0490065548031728,1.2361675824960445
2016-10-03,1.1113485905566436,1.0479579400112409,1.2376686667616796
2016-10-04,1.111864509814127,1.047790612153061,1.238163444276597
2016-10-05,1.1153024243499683,1.0472837448246215,1.238130300220538
2016-10-06,1.1145316638850504,1.0471911735026016,1.2386411310684584
2016-10-07,1.1142415657110918,1.046068804458244,1.2391306759374248
2016-10-10,1.1114908732292819,1.0451863051528638,1.2399856077210352
2016-10-11,1.1129957515607491,1.044110359761956,1.2411758561389559
2016-10-12,1.111431839198858,1.0460053775058977,1.2428687678793635
2016-10-13,1.1129076836447194,1.0441603536727604,1.2426351019419168
2016-10-14,1.1098443205873898,1.0443089063563247,1.244396200700012
2016-10-17,1.1077002316538866,1.0420730964411238,1.2443000234365118
2016-10-18,1.1091135425352687,1.0411672404874293,1.244689832694134
2016-10-19,1.1042363620418887,1.039586697788462,1.2446353294909624
2016-10-20,1.1034212635630885,1.0401741936681896,1.2455205115938641
2016-10-21,1.1025149181490217,1.0389002770601359,1.2448513156475347
2016-10-24,1.103407280122524,1.0394893883533043,1.2436249568563789
2016-10-25,1.104092598958309,1.0393406700488776,1.2458798400382871
2016-10-26,1.1055095269650077,1.0355052306199424,1.2470036919894925
2016-10-27,1.1041978594546318,1.0336365230920872,1.2486704578445476
2016-10-28,1.1022303037503658,1.0327877945480237,1.2490617453068882
2016-10-31,1.0998706190563263,1.0337825242937795,1.2494918223468463
2016-11-01,1.0960452782631724,1.0322280882845902,1.2500314265982257
2016-11-03,1.091624554831,1.0324454040352615,1.2501957499697967
2016-11-04,1.0934590744746395,1.0328435512553031,1.2512884325605116
2016-11-07,1.0789674959085143,1.0324790657466967,1.2522848188615614
2016-11-08,1.0775196821350117,1.031908329804291,1.2533628009321227
2016-11-09,1.0525800266824457,1.033188702895184,1.2521804185012384
2016-11-10,0.9970355311469496,1.0320690467485298,1.2527737169091866
2016-11-11,0.9955278687423873,1.0299202681570132,1.252633835343527
2016-11-14,0.998533397900642,1.0287515661512783,1.251636233771127
2016-11-15,1.0012289835834696,1.0298449260591818,1.2516611867614336
2016-11-16,1.0036455510732234,1.0278374906040388,1.25276932468957
2016-11-17,1.0067450140795338,1.0264179649402447,1.2561944169069148
2016-11-18,1.0098205259211739,1.0281489156810726,1.25687988192717
2016-11-22,1.0114379801645557,1.0282318005413047,1.2567261706159991
2016-11-23,1.0117838707116236,1.028484149876436,1.2571676555442146
2016-11-24,1.0121640444021351,1.0251769620795101,1.2573928200056195
2016-11-25,1.012136650328914,1.0253204949231065,1.2586058853546254
2016-11-28,1.0124304278517304,1.0229787570399183,1.2601617813540924
