Date,NTL,CI_low,CI_high
2016-11-09,0.7285785647048639,0.7285785647048639,0.7285785647048639
2016-11-10,0.7277262817883319,0.7276546583228497,0.7294011705077059
2016-11-11,0.7274522612153902,0.7272588141971282,0.7298115499014322
2016-11-14,0.7273596713814644,0.72713458749727,0.7300406027370031
2016-11-15,0.7281034194090482,0.7268609521223631,0.7302323824558238
2016-11-16,0.7278300899588497,0.7266376306474108,0.7304146937584077
2016-11-17,0.7279997464738892,0.7263147445013501,0.730581227283024
2016-11-18,0.7285813481211068,0.726150419330124,0.7310090866418969
2016-11-22,0.728831237687932,0.7259216182809982,0.7312282008586203
2016-11-23,0.7281922004230745,0.725580445054282,0.7314169004638529
2016-11-24,0.7280698899447552,0.7253396306158207,0.7316143222898573
2016-11-25,0.727697588447213,0.7251920434189278,0.7318267894376757
2016-11-28,0.7287520854538344,0.7250834621027166,0.7320282874961523
2016-11-29,0.7283696848368919,0.7248977574734777,0.7322115685314811
2016-11-30,0.7286719915255272,0.724710120929224,0.7324695635043966
2016-12-01,0.7283734314555156,0.7246488883252475,0.7325482989133844
2016-12-02,0.7284901987754065,0.7244653429747089,0.7326512614334696
2016-12-05,0.7284493322686901,0.7243931748391195,0.7326895894228047
2016-12-06,0.7283275670927529,0.7243575776682825,0.7327802579748762
2016-12-07,0.728449362824449,0.7241674826059931,0.7328856748087434
2016-12-08,0.7279763162571946,0.7239901870938894,0.7332862080386017
2016-12-09,0.7279249566895785,0.7238471437595696,0.7332982806482025
2016-12-13,0.7281340457066469,0.7237294432439468,0.7334358517782704
2016-12-14,0.7274150348829901,0.7235034964554277,0.7336367499183234
2016-12-15,0.7277096990575946,0.723225080404472,0.7337258928118421
2016-12-16,0.7271129015832447,0.7231352882448027,0.7338591104680409
2016-12-19,0.7272708263001942,0.7230711878320116,0.7340476015592372
2016-12-20,0.7281144887286328,0.7230328601423234,0.7340524795852085
2016-12-21,0.727775800110516,0.7228844282246409,0.7342344581958465
2016-12-22,0.7279414226283807,0.7228318273591762,0.7342702108561897
2016-12-23,0.726843482248358,0.7227773059213985,0.7342995435093611
2016-12-26,0.7266622523037524,0.7226490932457951,0.7344002908138153
2016-12-27,0.7262446732778715,0.7224873082714256,0.7345704921340801
2016-12-28,0.7265762288068401,0.7224902590726661,0.7345900895803374
2016-12-29,0.7261561110708366,0.7223994268230224,0.7347048633808986
2016-12-30,0.7261399395241899,0.7222423918897392,0.7348953622374423
2017-01-02,0.7242917292036868,0.722206834735918,0.7349934428125082
